n,k_cap_mean,k_cap_sd,radius,simulation_rounds,population_density,replicate,network_density,network_is_connected,network_num_components,network_largest_component_size,network_avg_shortest_path,network_diameter,network_clustering_coef,network_modularity,network_assortativity
1000,50,25.0,10.0,100000,0.0001,12,0.04414014014014014,True,1,1000,2.2732992992992993,4,0.1660434514418789,0.33659510253785907,0.08094343480339697
1000,50,25.0,10.0,100000,0.0001,13,0.044158158158158156,True,1,1000,2.2695675675675675,4,0.166001851088815,0.34174580103080004,0.06763545069942598
1000,50,25.0,10.0,100000,0.0001,14,0.043735735735735734,True,1,1000,2.276036036036036,4,0.16798513572812893,0.3408844632375359,0.08155721422249632
1000,50,25.0,10.0,100000,0.0001,15,0.043255255255255254,True,1,1000,2.2807927927927927,4,0.16393559120549042,0.367366346060341,0.07569820456131471
1000,50,25.0,10.0,100000,0.0001,16,0.04370970970970971,True,1,1000,2.2775795795795797,4,0.1665725008928108,0.3555817654811948,0.07543394734718649
1000,50,25.0,10.0,100000,0.0001,17,0.043853853853853854,True,1,1000,2.279007007007007,4,0.1694067710053644,0.36813204140787437,0.09457029632212818
1000,50,25.0,10.0,100000,0.0001,18,0.04352952952952953,True,1,1000,2.280840840840841,4,0.16364387447650022,0.36821733837893894,0.06285823902871089
1000,50,25.0,10.0,100000,0.0001,19,0.043537537537537536,True,1,1000,2.281001001001001,4,0.16788166413294084,0.37899205295702454,0.06663782361669898
1000,50,25.0,10.0,100000,0.0001,20,0.04344344344344345,True,1,1000,2.284740740740741,4,0.16633388378328853,0.3616050096625539,0.07855196222332617
1000,50,25.0,10.0,100000,0.0001,21,0.0436036036036036,True,1,1000,2.276760760760761,4,0.16296051477203277,0.3714777997438278,0.06089230970126181
1000,50,25.0,10.0,100000,0.0001,22,0.043103103103103106,True,1,1000,2.286920920920921,4,0.16371067699478015,0.3616523277665466,0.0878726906394493
1000,50,25.0,10.0,100000,0.0001,23,0.04289089089089089,True,1,1000,2.288688688688689,4,0.16284119760321203,0.36593355048305254,0.08159497937775438
1000,50,25.0,10.0,100000,0.0001,24,0.04268868868868869,True,1,1000,2.289111111111111,4,0.1611369243594742,0.37532189504277064,0.07711396660721187
1000,50,25.0,10.0,100000,0.0001,25,0.04226026026026026,True,1,1000,2.2904204204204204,4,0.16079688164588268,0.3754735422279484,0.07580288294481823
1000,50,25.0,10.0,100000,0.0001,26,0.04433633633633634,True,1,1000,2.2696996996996996,4,0.17035262021179506,0.3533094166608372,0.05861260645754042
1000,50,25.0,10.0,100000,0.0001,27,0.044226226226226226,True,1,1000,2.268688688688689,4,0.16602415312534394,0.3705362406648123,0.07747997529188132
1000,50,25.0,10.0,100000,0.0001,28,0.04333133133133133,True,1,1000,2.280142142142142,4,0.16219953945100898,0.36077426657901773,0.0680812749455417
1000,50,25.0,10.0,100000,0.0001,29,0.044552552552552555,True,1,1000,2.262142142142142,4,0.16281048689035402,0.35005498924082373,0.06605729853415016
1000,50,25.0,10.0,100000,0.0001,30,0.043935935935935935,True,1,1000,2.2712832832832834,4,0.1618276343773609,0.35510653333170444,0.09042127681772268
1000,50,25.0,10.0,100000,0.0001,31,0.04297297297297297,True,1,1000,2.2865005005005004,4,0.16492478779273473,0.3633476335047563,0.07234770604400372
1000,50,25.0,10.0,100000,0.0001,32,0.043831831831831834,True,1,1000,2.2765045045045045,4,0.1660968900131975,0.3586193297670335,0.07309441294318458
1000,50,25.0,10.0,100000,0.0001,33,0.04401601601601601,True,1,1000,2.27015015015015,4,0.16468195892036852,0.3482873165758195,0.08601253085664834
1000,50,25.0,10.0,100000,0.0001,34,0.043283283283283285,True,1,1000,2.282996996996997,4,0.16455677951946843,0.3647271077419151,0.07109730672042439
1000,50,25.0,10.0,100000,0.0001,35,0.043343343343343346,True,1,1000,2.2843083083083084,4,0.16542413111962834,0.3527780947148899,0.08720640450697457
1000,50,25.0,10.0,100000,0.0001,36,0.04275875875875876,True,1,1000,2.286834834834835,4,0.1614725676456096,0.37846148629071175,0.08380949171517046
1000,50,25.0,10.0,100000,0.0001,37,0.0426966966966967,True,1,1000,2.291741741741742,4,0.16321347511746176,0.34484374096421744,0.07909916353394916
1000,50,25.0,10.0,100000,0.0001,38,0.0427967967967968,True,1,1000,2.290888888888889,4,0.1638454214825978,0.3826600973286287,0.06907254675546802
